merchant,category,amt,gender,lat,long,city_pop,job,unix_time,merch_lat,merch_long,is_fraud
fraud_Prohaska-Murray,gas_transport,14.1,M,30.4287,-90.1773,10150,Commercial horticulturist,1328149257,30.5467,-89.191174,1
fraud_Fisher-Schowalter,shopping_net,1097.35,F,43.5336,-95.6515,399,Economist,1328150646,42.8896,-96.039087,1
fraud_Koepp-Witting,grocery_pos,310.94,M,30.4287,-90.1773,10150,Commercial horticulturist,1328151105,30.987943,-89.687401,1
"fraud_Schaefer, Maggio and Daugherty",gas_transport,6.5,M,39.9961,-79.7678,1946,Charity fundraiser,1328152743,39.561221,-79.729283,1
fraud_Hermann and Sons,shopping_pos,1025.62,F,46.1838,-101.2589,77,Film/video editor,1328153168,46.652252,-101.509768,1
"fraud_Kihn, Abernathy and Douglas",shopping_net,1000.9,M,39.9961,-79.7678,1946,Charity fundraiser,1328192341,39.593582,-79.287053,1
"fraud_Greenholt, O'Hara and Balistreri",shopping_net,924.76,M,30.4287,-90.1773,10150,Commercial horticulturist,1328194228,29.914509,-89.228117,1
fraud_Ankunding LLC,shopping_net,997.56,M,39.9961,-79.7678,1946,Charity fundraiser,1328210619,39.215872,-80.08443,1
fraud_Yost-Rogahn,personal_care,21.58,M,39.9961,-79.7678,1946,Charity fundraiser,1328217850,39.16222,-79.05187,1
fraud_Corwin-Romaguera,travel,9.4,M,30.4287,-90.1773,10150,Commercial horticulturist,1328221838,30.050017,-90.664426,1
"fraud_Baumbach, Feeney and Morar",shopping_net,917.19,M,39.9961,-79.7678,1946,Charity fundraiser,1328223023,40.278074,-80.240922,1
"fraud_Kihn, Abernathy and Douglas",shopping_net,1097.76,M,39.9961,-79.7678,1946,Charity fundraiser,1328223593,39.848986,-80.006111,1
fraud_Kassulke PLC,shopping_net,955.85,M,39.9961,-79.7678,1946,Charity fundraiser,1328224186,39.315167,-79.55155699999999,1
fraud_Goyette Inc,shopping_net,981.32,M,30.4287,-90.1773,10150,Commercial horticulturist,1328224191,29.611052,-90.724378,1
fraud_Mohr Inc,shopping_pos,831.73,F,46.1838,-101.2589,77,Film/video editor,1328224360,45.756676,-101.116187,1
"fraud_Hills, Hegmann and Schaefer",health_fitness,19.8,F,43.5336,-95.6515,399,Economist,1328224904,43.22716,-94.683668,1
fraud_Koepp-Parker,grocery_pos,295.4,M,39.9961,-79.7678,1946,Charity fundraiser,1328226437,40.610194,-79.19455500000001,1
"fraud_Dare, Fritsch and Zboncak",health_fitness,20.13,F,46.1838,-101.2589,77,Film/video editor,1328227047,45.24493,-101.171103,1
"fraud_Schmeler, Bashirian and Price",shopping_net,1103.76,F,46.1838,-101.2589,77,Film/video editor,1328227602,46.215342,-101.799608,1
"fraud_Lockman, West and Runte",grocery_pos,301.32,M,27.5155,-99.4986,248858,Video editor,1328228761,28.441511,-99.004548,1
fraud_Lockman Ltd,grocery_pos,290.99,M,27.5155,-99.4986,248858,Video editor,1328233509,27.560978,-99.149472,1
fraud_Stoltenberg-Beatty,shopping_pos,922.1,F,46.1838,-101.2589,77,Film/video editor,1328233600,45.23127,-102.019866,1
"fraud_Mosciski, Ziemann and Farrell",shopping_net,969.63,F,46.1838,-101.2589,77,Film/video editor,1328236683,46.646769,-100.565461,1
fraud_Lynch Ltd,shopping_pos,1034.8,F,46.1838,-101.2589,77,Film/video editor,1328236726,45.330871,-100.654518,1
fraud_Kiehn-Emmerich,grocery_pos,293.95,M,34.5444,-102.1069,686,Petroleum engineer,1328236797,35.536596,-102.513767,1
fraud_Kuhn LLC,shopping_pos,905.96,F,46.1838,-101.2589,77,Film/video editor,1328241002,45.238002,-100.488733,1
"fraud_Huel, Hammes and Witting",grocery_pos,315.56,M,27.5155,-99.4986,248858,Video editor,1328259850,28.258776,-99.33741,1
fraud_Bradtke PLC,grocery_pos,307.64,M,34.5444,-102.1069,686,Petroleum engineer,1328260776,34.074286,-102.794283,1
fraud_Boyer-Reichert,shopping_net,970.33,M,30.4287,-90.1773,10150,Commercial horticulturist,1328300775,29.760972,-91.008581,1
fraud_Gleason-Macejkovic,shopping_net,1052.65,M,30.4287,-90.1773,10150,Commercial horticulturist,1328306689,29.965185,-90.551882,1
fraud_Mohr-Bayer,shopping_net,939.08,M,30.4287,-90.1773,10150,Commercial horticulturist,1328307664,29.923768,-90.813453,1
"fraud_Ferry, Lynch and Kautzer",misc_net,648.99,M,34.5444,-102.1069,686,Petroleum engineer,1328308167,34.80193,-102.200268,1
"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,287.51,M,34.5444,-102.1069,686,Petroleum engineer,1328308549,35.54261,-102.017581,1
"fraud_Ledner, Hartmann and Feest",health_fitness,18.05,F,46.1838,-101.2589,77,Film/video editor,1328309427,46.897686,-101.539098,1
"fraud_Mosciski, Ziemann and Farrell",shopping_net,1146.99,M,34.5444,-102.1069,686,Petroleum engineer,1328311180,34.925633000000005,-103.011488,1
"fraud_Streich, Dietrich and Barton",shopping_net,897.11,M,30.4287,-90.1773,10150,Commercial horticulturist,1328311593,31.249502000000003,-89.77193199999999,1
fraud_Botsford Ltd,shopping_pos,802.49,M,30.4287,-90.1773,10150,Commercial horticulturist,1328312143,30.930736,-90.007419,1
"fraud_Moore, Dibbert and Koepp",misc_net,608.15,M,27.5155,-99.4986,248858,Video editor,1328316119,27.657535,-99.291888,1
fraud_Kunze Inc,grocery_pos,292.74,M,27.5155,-99.4986,248858,Video editor,1328316315,28.338662,-99.84694,1
"fraud_Lockman, West and Runte",grocery_pos,292.88,M,27.5155,-99.4986,248858,Video editor,1328318391,28.120484,-98.645085,1
fraud_Parisian and Sons,gas_transport,13.08,M,27.5155,-99.4986,248858,Video editor,1328320528,26.730685,-99.544555,1
fraud_Mraz-Herzog,gas_transport,10.47,M,34.5444,-102.1069,686,Petroleum engineer,1328324224,34.840306,-102.115643,1
fraud_Goodwin-Nitzsche,grocery_pos,309.74,M,34.5444,-102.1069,686,Petroleum engineer,1328337603,34.671178000000005,-102.233612,1
"fraud_Hahn, Bahringer and McLaughlin",personal_care,20.12,M,34.5444,-102.1069,686,Petroleum engineer,1328360490,34.049262,-101.585482,1
fraud_Heathcote LLC,shopping_net,925.74,M,34.5444,-102.1069,686,Petroleum engineer,1328380710,34.513744,-101.758427,1
fraud_Botsford Ltd,shopping_pos,860.18,M,34.5444,-102.1069,686,Petroleum engineer,1328391430,33.671772,-101.583712,1
"fraud_Herman, Treutel and Dickens",misc_net,644.3,M,34.5444,-102.1069,686,Petroleum engineer,1328393108,34.347808,-101.9906,1
fraud_Koepp-Parker,grocery_pos,290.79,M,34.5444,-102.1069,686,Petroleum engineer,1328393797,34.67073,-102.423796,1
"fraud_Lockman, West and Runte",grocery_pos,297.47,M,34.5444,-102.1069,686,Petroleum engineer,1328394947,35.130085,-102.44015,1
fraud_Renner Ltd,home,248.8,M,34.5444,-102.1069,686,Petroleum engineer,1328396521,34.739887,-101.49239,1
"fraud_Rowe, Batz and Goodwin",grocery_pos,269.86,F,42.6835,-77.8664,4895,Acupuncturist,1328489854,41.968411,-78.313563,1
fraud_Kuhic Inc,grocery_pos,319.18,F,38.4857,-89.6816,254,Magazine journalist,1328490270,39.468681,-90.248692,1
fraud_Harris Inc,gas_transport,11.77,F,42.6835,-77.8664,4895,Acupuncturist,1328492997,42.091716,-77.91096,1
fraud_Pacocha-O'Reilly,grocery_pos,343.39,F,36.7558,-83.1838,581,"Psychologist, counselling",1328498950,37.356939,-83.923682,1
"fraud_Heller, Gutmann and Zieme",grocery_pos,308.55,F,38.4857,-89.6816,254,Magazine journalist,1328498962,39.469032,-89.575283,1
"fraud_Heathcote, Yost and Kertzmann",shopping_net,1084.7,F,42.6835,-77.8664,4895,Acupuncturist,1328531133,42.941102,-77.93091,1
"fraud_Douglas, Schneider and Turner",shopping_pos,923.4,F,38.4857,-89.6816,254,Magazine journalist,1328536969,39.253037,-90.236821,1
"fraud_Langworth, Boehm and Gulgowski",shopping_net,994.77,F,38.4857,-89.6816,254,Magazine journalist,1328546249,39.385172,-89.621651,1
fraud_Hermann and Sons,shopping_pos,776.09,F,38.4857,-89.6816,254,Magazine journalist,1328566880,38.204655,-89.814319,1
fraud_Kunde-Sanford,misc_net,732.82,F,42.6835,-77.8664,4895,Acupuncturist,1328567065,41.87412,-77.8934,1
fraud_Metz-Boehm,shopping_pos,876.03,F,38.4857,-89.6816,254,Magazine journalist,1328567196,38.931828,-89.27555799999999,1
fraud_Metz-Boehm,shopping_pos,760.51,F,42.6835,-77.8664,4895,Acupuncturist,1328569791,42.631546,-78.311196,1
"fraud_Hayes, Marquardt and Dibbert",misc_net,927.45,F,36.7558,-83.1838,581,"Psychologist, counselling",1328571270,36.957295,-83.93954699999999,1
fraud_Brown PLC,misc_net,1049.84,F,42.6835,-77.8664,4895,Acupuncturist,1328571576,42.428976,-78.748458,1
"fraud_Schaefer, McGlynn and Bosco",gas_transport,13.28,F,42.6835,-77.8664,4895,Acupuncturist,1328573628,43.244417,-78.55796099999999,1
fraud_Hudson-Ratke,grocery_pos,314.79,M,46.4959,-90.4383,795,Television/film/video producer,1328575687,47.293796,-89.635554,1
fraud_McCullough Group,grocery_net,15.99,F,38.4857,-89.6816,254,Magazine journalist,1328577747,37.695937,-89.04440699999999,1
fraud_Murray-Smitham,grocery_pos,312.03,F,38.4857,-89.6816,254,Magazine journalist,1328578955,38.041011,-89.877491,1
fraud_Goodwin-Nitzsche,grocery_pos,291.74,M,46.4959,-90.4383,795,Television/film/video producer,1328583160,45.643359,-89.508225,1
fraud_Koepp-Parker,grocery_pos,304.08,F,45.3304,-118.0852,16955,"Engineer, site",1328595111,44.559052,-117.642777,1
fraud_Cole PLC,grocery_pos,330.19,M,46.4959,-90.4383,795,Television/film/video producer,1328610473,47.374903,-90.422629,1
fraud_Stoltenberg-Beatty,shopping_pos,768.32,F,36.7558,-83.1838,581,"Psychologist, counselling",1328624183,37.327369,-82.596918,1
fraud_Stoltenberg-Beatty,shopping_pos,954.22,F,33.9568,-81.1405,52126,Chemical engineer,1328626654,34.605346999999995,-80.570403,1
fraud_Medhurst PLC,shopping_net,1105.42,F,45.3304,-118.0852,16955,"Engineer, site",1328631259,45.594707,-117.573818,1
fraud_Boyer PLC,shopping_net,901.63,F,38.4857,-89.6816,254,Magazine journalist,1328635077,37.82326,-90.407825,1
"fraud_Bahringer, Bergnaum and Quitzon",home,392.42,F,36.7558,-83.1838,581,"Psychologist, counselling",1328636669,35.93273,-83.199834,1
fraud_Macejkovic-Lesch,shopping_pos,713.69,M,46.4959,-90.4383,795,Television/film/video producer,1328641298,45.520085,-90.221461,1
fraud_Botsford Ltd,shopping_pos,1020.32,F,42.6835,-77.8664,4895,Acupuncturist,1328646965,43.471237,-77.414059,1
"fraud_Towne, Greenholt and Koepp",shopping_net,1059.29,F,38.4857,-89.6816,254,Magazine journalist,1328652622,37.831059,-89.684299,1
fraud_Barrows PLC,shopping_pos,900.39,F,38.4857,-89.6816,254,Magazine journalist,1328652913,38.510387,-90.342497,1
fraud_Pacocha-O'Reilly,grocery_pos,257.63,F,45.3304,-118.0852,16955,"Engineer, site",1328652973,46.026023,-117.409519,1
"fraud_Bernier, Volkman and Hoeger",misc_net,758.79,F,42.6835,-77.8664,4895,Acupuncturist,1328653021,43.353285,-77.28325,1
fraud_Rempel Inc,shopping_net,942.0,F,45.3304,-118.0852,16955,"Engineer, site",1328653073,44.4009,-118.984081,1
fraud_Corwin-Gorczany,misc_net,778.7,M,46.4959,-90.4383,795,Television/film/video producer,1328653073,45.707135,-90.990604,1
fraud_Mante Group,misc_net,917.89,F,33.9568,-81.1405,52126,Chemical engineer,1328653267,34.917781,-81.596339,1
fraud_Volkman Ltd,misc_net,721.96,F,38.4857,-89.6816,254,Magazine journalist,1328653668,39.457339000000005,-90.231745,1
fraud_Kiehn-Emmerich,grocery_pos,322.77,F,36.7558,-83.1838,581,"Psychologist, counselling",1328653930,36.718037,-83.842084,1
"fraud_Roberts, Ryan and Smith",personal_care,50.12,F,38.4857,-89.6816,254,Magazine journalist,1328654435,38.173432,-90.656565,1
fraud_Schumm PLC,shopping_net,1286.27,F,38.4857,-89.6816,254,Magazine journalist,1328654870,37.61562,-89.57315200000001,1
"fraud_Rodriguez, Yost and Jenkins",misc_net,768.0,F,45.3304,-118.0852,16955,"Engineer, site",1328656620,45.224147,-118.552234,1
"fraud_Schumm, Bauch and Ondricka",grocery_pos,309.02,M,38.046,-122.1866,198,Armed forces training and education officer,1328656625,37.964672,-122.708937,1
fraud_Volkman Ltd,misc_net,855.73,F,33.9568,-81.1405,52126,Chemical engineer,1328656749,33.352942,-80.436947,1
fraud_Kessler Group,travel,9.9,M,39.7795,-93.3014,964,Tourist information centre manager,1328657095,39.169089,-93.078902,1
"fraud_Labadie, Treutel and Bode",shopping_net,992.8,F,42.6835,-77.8664,4895,Acupuncturist,1328657133,42.085756,-77.030611,1
"fraud_Labadie, Treutel and Bode",shopping_net,935.13,F,45.3304,-118.0852,16955,"Engineer, site",1328657478,45.543601,-118.293693,1
fraud_Kerluke-Abshire,shopping_net,1096.03,F,45.3304,-118.0852,16955,"Engineer, site",1328658287,46.306316,-118.697593,1
fraud_Kassulke PLC,shopping_net,1139.52,F,33.9568,-81.1405,52126,Chemical engineer,1328658600,33.938981,-81.431148,1
fraud_Ruecker Group,misc_net,719.82,M,39.7795,-93.3014,964,Tourist information centre manager,1328658610,39.951004,-92.359492,1
fraud_Barton Inc,grocery_pos,333.47,F,36.7558,-83.1838,581,"Psychologist, counselling",1328659029,37.728382,-82.949322,1
"fraud_Zieme, Bode and Dooley",gas_transport,6.79,M,39.7795,-93.3014,964,Tourist information centre manager,1328660761,39.96651,-93.322742,1
"fraud_Robel, Cummerata and Prosacco",gas_transport,8.0,M,46.4959,-90.4383,795,Television/film/video producer,1328661024,47.047726,-90.49508,1
fraud_Schamberger-O'Keefe,grocery_pos,290.65,M,39.7795,-93.3014,964,Tourist information centre manager,1328661533,39.079825,-93.78391,1
fraud_Vandervort-Funk,grocery_pos,317.81,M,46.4959,-90.4383,795,Television/film/video producer,1328662824,46.544821,-90.827898,1
fraud_Cole PLC,grocery_pos,282.12,F,42.6853,-73.8253,151022,"Designer, textile",1328663517,43.211087,-73.696975,1
fraud_Parisian and Sons,gas_transport,11.95,M,46.4959,-90.4383,795,Television/film/video producer,1328664921,46.131574,-89.79985,1
fraud_Conroy-Cruickshank,gas_transport,9.91,F,45.3304,-118.0852,16955,"Engineer, site",1328665940,44.945349,-118.11122,1
fraud_Koepp-Witting,grocery_pos,289.27,F,42.6853,-73.8253,151022,"Designer, textile",1328665972,42.400879,-73.882631,1
"fraud_Jenkins, Hauck and Friesen",gas_transport,8.31,F,42.6853,-73.8253,151022,"Designer, textile",1328666302,42.57408,-73.99148199999999,1
"fraud_Connelly, Reichert and Fritsch",gas_transport,10.25,F,33.9568,-81.1405,52126,Chemical engineer,1328668579,33.035484000000004,-80.411339,1
fraud_Strosin-Cruickshank,grocery_pos,271.04,F,42.6853,-73.8253,151022,"Designer, textile",1328670154,42.222371,-72.945044,1
fraud_Bailey-Morar,grocery_pos,311.48,M,38.046,-122.1866,198,Armed forces training and education officer,1328670249,38.154261,-123.162765,1
fraud_Huels-Hahn,gas_transport,9.13,M,39.7795,-93.3014,964,Tourist information centre manager,1328678283,40.418609,-93.548774,1
fraud_Kiehn-Emmerich,grocery_pos,257.47,F,45.3304,-118.0852,16955,"Engineer, site",1328684894,44.57571,-117.80987,1
"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,299.18,M,46.4959,-90.4383,795,Television/film/video producer,1328692404,47.276442,-89.828935,1
"fraud_Schmeler, Bashirian and Price",shopping_net,880.19,M,38.046,-122.1866,198,Armed forces training and education officer,1328707743,38.471698,-122.846694,1
fraud_Kozey-Boehm,shopping_net,1016.64,F,42.6853,-73.8253,151022,"Designer, textile",1328716779,42.732845000000005,-74.744348,1
"fraud_Lehner, Mosciski and King",misc_net,702.32,F,42.6853,-73.8253,151022,"Designer, textile",1328729877,42.770843,-73.65932600000001,1
fraud_Bednar Group,misc_net,696.29,M,39.7795,-93.3014,964,Tourist information centre manager,1328739164,39.868586,-92.549576,1
"fraud_Johnson, Runolfsdottir and Mayer",misc_net,883.32,F,33.9568,-81.1405,52126,Chemical engineer,1328739863,34.064719000000004,-81.133059,1
"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,942.03,F,42.6853,-73.8253,151022,"Designer, textile",1328739923,41.944898,-74.820365,1
fraud_Jast Ltd,shopping_net,929.06,F,33.9568,-81.1405,52126,Chemical engineer,1328740474,34.561499,-81.943123,1
fraud_Schmitt Ltd,misc_net,836.07,M,46.4959,-90.4383,795,Television/film/video producer,1328740592,46.489842,-89.963278,1
fraud_Conroy Ltd,shopping_pos,957.09,F,45.3304,-118.0852,16955,"Engineer, site",1328741134,46.157676,-117.699328,1
fraud_Cole PLC,grocery_pos,297.76,M,46.4959,-90.4383,795,Television/film/video producer,1328741902,45.980951,-90.723171,1
"fraud_Towne, Greenholt and Koepp",shopping_net,1016.26,F,45.3304,-118.0852,16955,"Engineer, site",1328742615,44.449987,-118.256304,1
fraud_Padberg-Welch,grocery_pos,289.74,M,39.7795,-93.3014,964,Tourist information centre manager,1328742981,39.515652,-94.123122,1
fraud_Crooks and Sons,personal_care,45.24,M,38.046,-122.1866,198,Armed forces training and education officer,1328743740,38.269367,-121.840603,1
fraud_Gleason-Macejkovic,shopping_net,900.06,M,39.7795,-93.3014,964,Tourist information centre manager,1328743955,38.864622,-92.568113,1
"fraud_Little, Gutmann and Lynch",shopping_net,1140.72,F,45.3304,-118.0852,16955,"Engineer, site",1328744228,44.916768,-117.690038,1
fraud_Zemlak Group,misc_net,786.4,M,38.046,-122.1866,198,Armed forces training and education officer,1328744993,38.679519,-121.762099,1
fraud_Wiza LLC,misc_pos,7.72,M,46.4959,-90.4383,795,Television/film/video producer,1328745408,47.111488,-91.055896,1
"fraud_Kuhic, Bins and Pfeffer",shopping_net,892.68,F,33.9568,-81.1405,52126,Chemical engineer,1328745500,33.756772,-80.714321,1
"fraud_Gottlieb, Considine and Schultz",shopping_net,848.89,F,33.9568,-81.1405,52126,Chemical engineer,1328745581,34.255905,-81.533335,1
fraud_Kuvalis Ltd,gas_transport,11.98,M,41.1039,-72.3674,4299,Broadcast presenter,1328750672,41.244746,-72.466685,1
fraud_Deckow-O'Conner,grocery_pos,288.97,F,42.6853,-73.8253,151022,"Designer, textile",1328750760,43.39823,-73.71700200000001,1
fraud_Metz-Boehm,shopping_pos,927.18,M,41.1039,-72.3674,4299,Broadcast presenter,1328815071,41.511631,-72.753916,1
fraud_Kuhic LLC,shopping_net,1036.91,M,41.1039,-72.3674,4299,Broadcast presenter,1328825174,41.885759,-72.519581,1
fraud_Kuhn LLC,misc_net,802.15,F,42.6853,-73.8253,151022,"Designer, textile",1328825202,42.893333,-73.137843,1
"fraud_Nitzsche, Kessler and Wolff",shopping_pos,960.0,M,41.1039,-72.3674,4299,Broadcast presenter,1328827625,41.949373,-71.732602,1
"fraud_Herman, Treutel and Dickens",misc_net,776.27,M,41.1039,-72.3674,4299,Broadcast presenter,1328831030,40.15152,-71.538101,1
fraud_Kiehn Inc,grocery_pos,312.48,M,41.1039,-72.3674,4299,Broadcast presenter,1328845014,41.544806,-71.500427,1
"fraud_Langworth, Boehm and Gulgowski",shopping_net,985.29,M,41.1039,-72.3674,4299,Broadcast presenter,1328913319,40.972016,-72.50179399999999,1
"fraud_Kerluke, Kertzmann and Wiza",misc_net,616.23,M,41.1039,-72.3674,4299,Broadcast presenter,1328915835,41.73254,-72.616031,1
fraud_Boyer-Reichert,shopping_net,980.79,M,41.1039,-72.3674,4299,Broadcast presenter,1328916461,41.924326,-72.787852,1
"fraud_Moore, Dibbert and Koepp",misc_net,716.52,M,41.1039,-72.3674,4299,Broadcast presenter,1328917283,41.073170000000005,-72.535489,1
fraud_Rodriguez Group,gas_transport,9.76,F,40.5891,-75.4645,166081,"Scientist, research (maths)",1328919026,41.193178,-75.05269399999999,1
fraud_Bauch-Raynor,grocery_pos,283.62,F,40.5891,-75.4645,166081,"Scientist, research (maths)",1328923925,40.746321,-75.694011,1
fraud_Kutch and Sons,grocery_pos,289.12,M,44.6873,-104.4414,110,"Administrator, local government",1328924198,45.074749,-104.113397,1
"fraud_Herman, Treutel and Dickens",misc_net,959.53,F,40.5891,-75.4645,166081,"Scientist, research (maths)",1328927123,39.629649,-76.268764,1
fraud_Vandervort-Funk,grocery_pos,325.35,M,44.6873,-104.4414,110,"Administrator, local government",1328928297,45.087558,-104.09532,1
fraud_Pacocha-O'Reilly,grocery_pos,280.64,M,44.6873,-104.4414,110,"Administrator, local government",1328931946,45.357955,-104.809791,1
"fraud_O'Connell, Botsford and Hand",home,259.17,F,34.2651,-77.867,186140,English as a second language teacher,1328997871,34.200645,-78.746466,1
"fraud_Jones, Sawayn and Romaguera",misc_net,828.73,M,44.6873,-104.4414,110,"Administrator, local government",1328998278,43.826015000000005,-104.239668,1
fraud_Hills-Witting,shopping_net,853.8,M,44.6873,-104.4414,110,"Administrator, local government",1328999809,44.062324,-103.879906,1
fraud_Donnelly LLC,entertainment,468.05,F,40.5891,-75.4645,166081,"Scientist, research (maths)",1329001711,39.630614,-75.177991,1
fraud_Stoltenberg-Beatty,shopping_pos,788.62,F,40.5891,-75.4645,166081,"Scientist, research (maths)",1329002106,39.85508,-76.410713,1
fraud_Stamm-Witting,shopping_net,1131.32,F,40.5891,-75.4645,166081,"Scientist, research (maths)",1329002905,41.516419,-75.807367,1
"fraud_Heller, Gutmann and Zieme",grocery_pos,284.58,F,37.8979,-88.9307,12626,Trading standards officer,1329004829,38.28926,-88.393128,1
fraud_Kilback LLC,grocery_pos,295.85,M,44.6873,-104.4414,110,"Administrator, local government",1329004900,44.020015,-105.392134,1
fraud_Kuphal-Bartoletti,misc_net,911.75,M,47.8342,-90.0476,272,Freight forwarder,1329005150,48.447446,-89.426637,1
"fraud_Goldner, Kovacek and Abbott",grocery_pos,301.63,F,35.0271,-85.2356,198659,Contracting civil engineer,1329005365,35.562116,-85.606246,1
fraud_Lockman Ltd,grocery_pos,286.63,F,40.5891,-75.4645,166081,"Scientist, research (maths)",1329007093,40.679959,-75.927867,1
fraud_Bogisich Inc,grocery_pos,348.01,F,43.92100000000001,-122.7806,1420,Systems analyst,1329011375,44.202317,-122.900884,1
"fraud_Parisian, Schiller and Altenwerth",misc_net,893.06,F,37.8979,-88.9307,12626,Trading standards officer,1329011668,36.980029,-88.98441700000001,1
"fraud_Schaefer, Maggio and Daugherty",gas_transport,10.3,F,37.8979,-88.9307,12626,Trading standards officer,1329012480,38.844621,-88.41268000000001,1
"fraud_Adams, Kovacek and Kuhlman",grocery_net,16.73,F,43.92100000000001,-122.7806,1420,Systems analyst,1329012879,43.120671,-123.40541,1
fraud_Stracke-Lemke,grocery_pos,314.25,F,35.0271,-85.2356,198659,Contracting civil engineer,1329014244,34.027143,-85.906163,1
fraud_Prohaska-Murray,gas_transport,10.42,M,47.8342,-90.0476,272,Freight forwarder,1329014557,47.62798,-90.998228,1
fraud_Vandervort-Funk,grocery_pos,302.22,M,47.8342,-90.0476,272,Freight forwarder,1329017398,46.921014,-89.25495500000001,1
fraud_Kilback LLC,grocery_pos,288.7,F,37.8979,-88.9307,12626,Trading standards officer,1329017633,36.983454,-88.50415,1
fraud_Cole PLC,grocery_pos,297.4,F,37.8979,-88.9307,12626,Trading standards officer,1329018092,38.589889,-89.834559,1
"fraud_Huel, Hammes and Witting",grocery_pos,306.23,M,47.8342,-90.0476,272,Freight forwarder,1329024745,48.793623,-89.96907,1
"fraud_Lind, Huel and McClure",gas_transport,8.45,M,47.8342,-90.0476,272,Freight forwarder,1329026151,47.792533,-89.050352,1
fraud_Donnelly PLC,misc_net,719.27,F,37.8979,-88.9307,12626,Trading standards officer,1329029343,36.917616,-88.502496,1
fraud_Padberg-Welch,grocery_pos,309.35,F,43.92100000000001,-122.7806,1420,Systems analyst,1329042603,43.793951,-123.617007,1
fraud_Ernser-Lynch,food_dining,123.61,M,44.6873,-104.4414,110,"Administrator, local government",1329062532,44.845781,-104.414629,1
"fraud_Stehr, Jewess and Schimmel",misc_net,763.2,F,43.92100000000001,-122.7806,1420,Systems analyst,1329071533,43.043863,-122.854471,1
fraud_Balistreri-Nader,misc_pos,9.39,F,40.5891,-75.4645,166081,"Scientist, research (maths)",1329084054,39.651049,-75.90444000000001,1
fraud_Terry-Huel,shopping_net,805.81,M,47.8342,-90.0476,272,Freight forwarder,1329084223,46.933069,-89.43531,1
fraud_Schmitt Ltd,misc_net,935.83,M,44.6873,-104.4414,110,"Administrator, local government",1329084576,43.774893,-104.564982,1
fraud_Rempel Inc,shopping_net,968.46,F,37.8979,-88.9307,12626,Trading standards officer,1329084654,37.605676,-89.048886,1
fraud_Pouros-Conroy,shopping_pos,912.51,M,44.6873,-104.4414,110,"Administrator, local government",1329084734,45.219679,-104.676706,1
fraud_Schuppe LLC,entertainment,615.49,F,43.92100000000001,-122.7806,1420,Systems analyst,1329084744,43.28018,-122.063582,1
fraud_Ruecker Group,misc_net,865.3,F,35.0271,-85.2356,198659,Contracting civil engineer,1329084969,34.336842,-85.788578,1
fraud_Volkman-Predovic,shopping_net,1089.43,M,47.8342,-90.0476,272,Freight forwarder,1329085210,47.445174,-90.996543,1
"fraud_Parisian, Schiller and Altenwerth",misc_net,800.9,F,35.0271,-85.2356,198659,Contracting civil engineer,1329085345,34.110289,-86.21101800000001,1
fraud_Kozey-Boehm,shopping_net,937.62,M,47.8342,-90.0476,272,Freight forwarder,1329086189,48.433276,-89.726652,1
fraud_Fisher Inc,shopping_net,972.69,F,40.5891,-75.4645,166081,"Scientist, research (maths)",1329086518,39.690119,-75.870692,1
fraud_Denesik and Sons,shopping_pos,1030.21,F,35.0271,-85.2356,198659,Contracting civil engineer,1329086555,36.024383,-86.179722,1
fraud_Volkman-Predovic,shopping_net,891.97,M,47.8342,-90.0476,272,Freight forwarder,1329087334,48.796349,-90.504053,1
"fraud_Yost, Block and Koepp",misc_pos,8.37,F,37.8979,-88.9307,12626,Trading standards officer,1329087698,37.526133,-88.543347,1
fraud_Schmidt and Sons,shopping_net,1073.84,F,43.92100000000001,-122.7806,1420,Systems analyst,1329087734,43.10308,-123.429968,1
fraud_Crooks and Sons,personal_care,20.98,F,34.2651,-77.867,186140,English as a second language teacher,1329088105,34.768195,-78.709642,1
fraud_Ankunding LLC,shopping_net,920.07,F,43.92100000000001,-122.7806,1420,Systems analyst,1329088843,43.948308,-122.346761,1
fraud_Schmitt Ltd,misc_net,803.95,F,43.92100000000001,-122.7806,1420,Systems analyst,1329088999,43.019291,-123.267731,1
fraud_Jaskolski-Vandervort,misc_net,901.62,F,35.0271,-85.2356,198659,Contracting civil engineer,1329089647,34.60453,-85.29364,1
"fraud_Osinski, Ledner and Leuschke",grocery_pos,362.56,F,43.92100000000001,-122.7806,1420,Systems analyst,1329089797,44.328304,-122.658093,1
fraud_Denesik and Sons,shopping_pos,787.51,F,43.92100000000001,-122.7806,1420,Systems analyst,1329090099,43.674503,-123.424749,1
fraud_Beer-Jast,kids_pets,20.54,M,47.8342,-90.0476,272,Freight forwarder,1329090158,47.374223,-89.823259,1
fraud_Pacocha-Bauch,shopping_pos,1200.74,M,47.8342,-90.0476,272,Freight forwarder,1329090557,48.028376,-90.079949,1
fraud_Stiedemann Inc,misc_pos,8.24,M,47.8342,-90.0476,272,Freight forwarder,1329091135,47.120308,-89.314686,1
fraud_Kilback LLC,grocery_pos,297.37,F,43.92100000000001,-122.7806,1420,Systems analyst,1329092770,43.834392,-122.19793,1
